Area_Abbreviation,Area_Code,Area,Item_Code,Item,Element_Code,Element,Unit,latitude,longitude,Y2009,Y2010,Y2011,Y2012,Y2013
BD,16,Assam,2764,"Marine Fish, Other",5142,Food,1000 tonnes,23.68,90.36,201,222,115,115,115
BD,16,Assam,2943,Meat,5142,Food,1000 tonnes,23.68,90.36,594,609,627,637,644
BD,16,Assam,2735,"Meat, Other",5142,Food,1000 tonnes,23.68,90.36,15,16,16,16,16
BD,16,Assam,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,23.68,90.36,2966,3180,3204,3336,3431
BD,16,Assam,2517,Millet and products,5142,Food,1000 tonnes,23.68,90.36,12,11,10,11,12
BD,16,Assam,2928,Miscellaneous,5142,Food,1000 tonnes,23.68,90.36,2,2,5,3,5
BD,16,Assam,2767,"Molluscs, Other",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,23.68,90.36,187,195,203,204,208
BD,16,Assam,2551,Nuts and products,5142,Food,1000 tonnes,23.68,90.36,137,110,135,170,109
BD,16,Assam,2516,Oats,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2945,Offals,5142,Food,1000 tonnes,23.68,90.36,86,89,91,91,93
BD,16,Assam,2736,"Offals, Edible",5142,Food,1000 tonnes,23.68,90.36,86,89,91,91,93
BD,16,Assam,2913,Oilcrops,5142,Food,1000 tonnes,23.68,90.36,219,185,154,120,106
BD,16,Assam,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,23.68,90.36,2,2,2,3,2
BD,16,Assam,2570,"Oilcrops, Other",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2580,Olive Oil,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2563,Olives (including preserved),5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2602,Onions,5142,Food,1000 tonnes,23.68,90.36,1428,1309,1254,1457,1452
BD,16,Assam,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,23.68,90.36,70,102,138,116,121
BD,16,Assam,2577,Palm Oil,5142,Food,1000 tonnes,23.68,90.36,447,440,446,513,550
BD,16,Assam,2547,Peas,5142,Food,1000 tonnes,23.68,90.36,501,462,224,190,403
BD,16,Assam,2763,Pelagic Fish,5142,Food,1000 tonnes,23.68,90.36,71,76,74,74,74
BD,16,Assam,2640,Pepper,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2733,Pigmeat,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2641,Pimento,5142,Food,1000 tonnes,23.68,90.36,133,135,185,145,121
BD,16,Assam,2618,Pineapples and products,5142,Food,1000 tonnes,23.68,90.36,206,211,197,163,168
BD,16,Assam,2531,Potatoes and products,5142,Food,1000 tonnes,23.68,90.36,4326,6672,7017,6923,7266
BD,16,Assam,2734,Poultry Meat,5142,Food,1000 tonnes,23.68,90.36,198,203,211,217,220
BD,16,Assam,2911,Pulses,5142,Food,1000 tonnes,23.68,90.36,996,969,593,691,1029
BD,16,Assam,2549,"Pulses, Other and products",5142,Food,1000 tonnes,23.68,90.36,449,461,322,454,578
BD,16,Assam,2558,Rape and Mustardseed,5142,Food,1000 tonnes,23.68,90.36,20,12,7,3,0
BD,16,Assam,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,23.68,90.36,25884,26113,26387,26681,26892
BD,16,Assam,2581,Ricebran Oil,5142,Food,1000 tonnes,23.68,90.36,2,3,3,3,3
BD,16,Assam,2534,"Roots, Other",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2579,Sesameseed Oil,5142,Food,1000 tonnes,23.68,90.36,10,7,11,10,5
BD,16,Assam,2518,Sorghum and products,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2571,Soyabean Oil,5142,Food,1000 tonnes,23.68,90.36,324,270,334,293,288
BD,16,Assam,2555,Soyabeans,5142,Food,1000 tonnes,23.68,90.36,183,161,136,107,95
BD,16,Assam,2923,Spices,5142,Food,1000 tonnes,23.68,90.36,414,394,467,459,428
BD,16,Assam,2645,"Spices, Other",5142,Food,1000 tonnes,23.68,90.36,280,259,281,314,306
BD,16,Assam,2907,Starchy Roots,5142,Food,1000 tonnes,23.68,90.36,4621,6974,7308,7170,7524
BD,16,Assam,2922,Stimulants,5142,Food,1000 tonnes,23.68,90.36,55,62,64,62,78
BD,16,Assam,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,23.68,90.36,1246,1209,1258,1258,1263
BD,16,Assam,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,23.68,90.36,814,823,836,844,853
BD,16,Assam,2536,Sugar cane,5142,Food,1000 tonnes,23.68,90.36,300,266,270,300,300
BD,16,Assam,2908,Sugar Crops,5142,Food,1000 tonnes,23.68,90.36,300,266,270,300,300
BD,16,Assam,2541,Sugar non-centrifugal,5142,Food,1000 tonnes,23.68,90.36,315,271,280,276,266
BD,16,Assam,2557,Sunflower seed,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2533,Sweet potatoes,5142,Food,1000 tonnes,23.68,90.36,275,276,268,228,234
BD,16,Assam,2543,"Sweeteners, Other",5142,Food,1000 tonnes,23.68,90.36,117,115,142,138,144
BD,16,Assam,2635,Tea (including mate),5142,Food,1000 tonnes,23.68,90.36,53,60,61,59,76
BD,16,Assam,2601,Tomatoes and products,5142,Food,1000 tonnes,23.68,90.36,151,190,232,239,246
BD,16,Assam,2912,Treenuts,5142,Food,1000 tonnes,23.68,90.36,137,110,135,170,109
BD,16,Assam,2918,Vegetables,5521,Feed,1000 tonnes,23.68,90.36,0,0,0,0,0
BD,16,Assam,2918,Vegetables,5142,Food,1000 tonnes,23.68,90.36,3966,3918,3979,4168,4281
BD,16,Assam,2511,Wheat and products,5142,Food,1000 tonnes,23.68,90.36,2447,2544,2643,2639,2736
BD,16,Assam,2655,Wine,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0
