Area_Abbreviation,Area_Code,Area,Item_Code,Item,Element_Code,Element,Unit,latitude,longitude,Y2009,Y2010,Y2011,Y2012,Y2013
AR,9,Himachal Pradesh,2516,Oats,5142,Food,1000 tonnes,-38.42,-63.62,33,39,25,45,27
AR,9,Himachal Pradesh,2945,Offals,5142,Food,1000 tonnes,-38.42,-63.62,217,217,216,221,230
AR,9,Himachal Pradesh,2736,"Offals, Edible",5142,Food,1000 tonnes,-38.42,-63.62,217,217,216,221,230
AR,9,Himachal Pradesh,2913,Oilcrops,5142,Food,1000 tonnes,-38.42,-63.62,23,20,15,27,18
AR,9,Himachal Pradesh,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,-38.42,-63.62,0,0,0,0,0
AR,9,Himachal Pradesh,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,-38.42,-63.62,0,0,0,0,0
AR,9,Himachal Pradesh,2580,Olive Oil,5142,Food,1000 tonnes,-38.42,-63.62,6,4,1,8,5
AR,9,Himachal Pradesh,2563,Olives (including preserved),5142,Food,1000 tonnes,-38.42,-63.62,6,1,1,8,4
AR,9,Himachal Pradesh,2602,Onions,5142,Food,1000 tonnes,-38.42,-63.62,441,458,498,555,493
AR,9,Himachal Pradesh,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,-38.42,-63.62,890,847,1259,968,888
AR,9,Himachal Pradesh,2547,Peas,5142,Food,1000 tonnes,-38.42,-63.62,1,1,0,1,7
AR,9,Himachal Pradesh,2763,Pelagic Fish,5142,Food,1000 tonnes,-38.42,-63.62,59,63,71,60,63
AR,9,Himachal Pradesh,2640,Pepper,5142,Food,1000 tonnes,-38.42,-63.62,1,1,1,1,2
AR,9,Himachal Pradesh,2733,Pigmeat,5142,Food,1000 tonnes,-38.42,-63.62,327,333,367,367,435
AR,9,Himachal Pradesh,2641,Pimento,5142,Food,1000 tonnes,-38.42,-63.62,3,2,3,3,4
AR,9,Himachal Pradesh,2618,Pineapples and products,5142,Food,1000 tonnes,-38.42,-63.62,29,32,40,37,40
AR,9,Himachal Pradesh,2616,Plantains,5142,Food,1000 tonnes,-38.42,-63.62,0,0,0,2,4
AR,9,Himachal Pradesh,2531,Potatoes and products,5142,Food,1000 tonnes,-38.42,-63.62,1408,1372,1477,1557,1361
AR,9,Himachal Pradesh,2734,Poultry Meat,5142,Food,1000 tonnes,-38.42,-63.62,1339,1398,1567,1620,1602
AR,9,Himachal Pradesh,2911,Pulses,5142,Food,1000 tonnes,-38.42,-63.62,27,17,14,12,35
AR,9,Himachal Pradesh,2549,"Pulses, Other and products",5142,Food,1000 tonnes,-38.42,-63.62,13,14,13,11,19
AR,9,Himachal Pradesh,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,-38.42,-63.62,0,1,2,2,2
AR,9,Himachal Pradesh,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-38.42,-63.62,313,332,318,332,364
AR,9,Himachal Pradesh,2515,Rye and products,5521,Feed,1000 tonnes,-38.42,-63.62,16,36,33,23,34
AR,9,Himachal Pradesh,2561,Sesame seed,5142,Food,1000 tonnes,-38.42,-63.62,0,1,1,1,1
AR,9,Himachal Pradesh,2579,Sesameseed Oil,5142,Food,1000 tonnes,-38.42,-63.62,0,0,0,0,0
AR,9,Himachal Pradesh,2518,Sorghum and products,5521,Feed,1000 tonnes,-38.42,-63.62,377,1886,2503,1433,1288
AR,9,Himachal Pradesh,2571,Soyabean Oil,5142,Food,1000 tonnes,-38.42,-63.62,112,112,114,113,118
AR,9,Himachal Pradesh,2555,Soyabeans,5142,Food,1000 tonnes,-38.42,-63.62,0,0,0,0,0
AR,9,Himachal Pradesh,2923,Spices,5142,Food,1000 tonnes,-38.42,-63.62,10,6,8,8,8
AR,9,Himachal Pradesh,2645,"Spices, Other",5142,Food,1000 tonnes,-38.42,-63.62,5,2,3,3,3
AR,9,Himachal Pradesh,2907,Starchy Roots,5521,Feed,1000 tonnes,-38.42,-63.62,90,90,90,90,90
AR,9,Himachal Pradesh,2922,Stimulants,5142,Food,1000 tonnes,-38.42,-63.62,266,302,296,309,299
AR,9,Himachal Pradesh,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,-38.42,-63.62,1631,1654,1686,1697,1717
AR,9,Himachal Pradesh,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,-38.42,-63.62,425,450,441,448,445
AR,9,Himachal Pradesh,2543,"Sweeteners, Other",5142,Food,1000 tonnes,-38.42,-63.62,287,277,272,268,279
AR,9,Himachal Pradesh,2635,Tea (including mate),5142,Food,1000 tonnes,-38.42,-63.62,193,219,216,222,210
AR,9,Himachal Pradesh,2601,Tomatoes and products,5142,Food,1000 tonnes,-38.42,-63.62,629,668,700,711,696
AR,9,Himachal Pradesh,2912,Treenuts,5142,Food,1000 tonnes,-38.42,-63.62,18,17,17,19,18
AR,9,Himachal Pradesh,2605,"Vegetables, Other",5142,Food,1000 tonnes,-38.42,-63.62,1566,1561,1670,1735,1670
AR,9,Himachal Pradesh,2511,Wheat and products,5142,Food,1000 tonnes,-38.42,-63.62,3968,4018,3973,4040,4273
AR,9,Himachal Pradesh,2655,Wine,5142,Food,1000 tonnes,-38.42,-63.62,1035,976,982,1008,1038
