Area_Abbreviation,Area_Code,Area,Item_Code,Item,Element_Code,Element,Unit,latitude,longitude,Y2009,Y2010,Y2011,Y2012,Y2013
BS,12,Tamil Nadu,2563,Olives (including preserved),5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2602,Onions,5142,Food,1000 tonnes,25.03,-77.4,1,1,1,2,2
BS,12,Tamil Nadu,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,25.03,-77.4,21,32,32,24,23
BS,12,Tamil Nadu,2577,Palm Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2576,Palmkernel Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2547,Peas,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2763,Pelagic Fish,5142,Food,1000 tonnes,25.03,-77.4,4,4,4,5,5
BS,12,Tamil Nadu,2640,Pepper,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2733,Pigmeat,5142,Food,1000 tonnes,25.03,-77.4,10,10,11,13,12
BS,12,Tamil Nadu,2641,Pimento,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2618,Pineapples and products,5142,Food,1000 tonnes,25.03,-77.4,1,1,1,2,1
BS,12,Tamil Nadu,2616,Plantains,5142,Food,1000 tonnes,25.03,-77.4,1,1,1,0,1
BS,12,Tamil Nadu,2531,Potatoes and products,5142,Food,1000 tonnes,25.03,-77.4,5,11,10,3,3
BS,12,Tamil Nadu,2734,Poultry Meat,5142,Food,1000 tonnes,25.03,-77.4,19,20,21,18,17
BS,12,Tamil Nadu,2911,Pulses,5142,Food,1000 tonnes,25.03,-77.4,1,0,0,0,0
BS,12,Tamil Nadu,2549,"Pulses, Other and products",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2558,Rape and Mustardseed,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,25.03,-77.4,7,8,8,9,9
BS,12,Tamil Nadu,2534,"Roots, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2515,Rye and products,5521,Feed,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2515,Rye and products,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2561,Sesame seed,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2579,Sesameseed Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2571,Soyabean Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2555,Soyabeans,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2923,Spices,5142,Food,1000 tonnes,25.03,-77.4,1,1,1,1,1
BS,12,Tamil Nadu,2645,"Spices, Other",5142,Food,1000 tonnes,25.03,-77.4,1,1,1,1,1
BS,12,Tamil Nadu,2907,Starchy Roots,5142,Food,1000 tonnes,25.03,-77.4,7,13,12,5,6
BS,12,Tamil Nadu,2922,Stimulants,5142,Food,1000 tonnes,25.03,-77.4,3,2,1,4,3
BS,12,Tamil Nadu,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,25.03,-77.4,15,16,16,13,15
BS,12,Tamil Nadu,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,25.03,-77.4,10,11,11,10,11
BS,12,Tamil Nadu,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0
BS,12,Tamil Nadu,2533,Sweet potatoes,5142,Food,1000 tonnes,25.03,-77.4,1,1,1,1,1
BS,12,Tamil Nadu,2543,"Sweeteners, Other",5142,Food,1000 tonnes,25.03,-77.4,5,5,5,3,3
BS,12,Tamil Nadu,2635,Tea (including mate),5142,Food,1000 tonnes,25.03,-77.4,0,0,0,1,1
BS,12,Tamil Nadu,2601,Tomatoes and products,5142,Food,1000 tonnes,25.03,-77.4,8,7,8,9,9
BS,12,Tamil Nadu,2912,Treenuts,5142,Food,1000 tonnes,25.03,-77.4,1,0,0,1,1
BS,12,Tamil Nadu,2914,Vegetable Oils,5142,Food,1000 tonnes,25.03,-77.4,2,2,2,3,2
BS,12,Tamil Nadu,2605,"Vegetables, Other",5142,Food,1000 tonnes,25.03,-77.4,29,30,27,35,37
BS,12,Tamil Nadu,2511,Wheat and products,5142,Food,1000 tonnes,25.03,-77.4,14,14,14,12,15
BS,12,Tamil Nadu,2655,Wine,5142,Food,1000 tonnes,25.03,-77.4,2,2,2,2,2
