Area_Abbreviation,Area_Code,Area,Item_Code,Item,Element_Code,Element,Unit,Latitude,Longitude,Y2009,Y2010,Y2011,Y2012,Y2013
AR,9,Arunachal Pradesh,2734,Poultry Meat,5142,Food,1000 tonnes,-38.42,-63.62,1339,1398,1567,1620,1602
AR,9,Arunachal Pradesh,2735,"Meat, Other",5142,Food,1000 tonnes,-38.42,-63.62,54,50,49,42,43
AR,9,Arunachal Pradesh,2736,"Offals, Edible",5142,Food,1000 tonnes,-38.42,-63.62,217,217,216,221,230
AR,9,Arunachal Pradesh,2740,"Butter, Ghee",5142,Food,1000 tonnes,-38.42,-63.62,37,41,35,37,38
AR,9,Arunachal Pradesh,2743,Cream,5142,Food,1000 tonnes,-38.42,-63.62,3,3,3,4,4
AR,9,Arunachal Pradesh,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,-38.42,-63.62,77,68,64,66,81
AR,9,Arunachal Pradesh,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,-38.42,-63.62,0,0,0,0,0
AR,9,Arunachal Pradesh,2744,Eggs,5142,Food,1000 tonnes,-38.42,-63.62,434,474,498,505,472
AR,9,Arunachal Pradesh,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,-38.42,-63.62,452,511,546,343,273
AR,9,Arunachal Pradesh,2761,Freshwater Fish,5142,Food,1000 tonnes,-38.42,-63.62,5,5,7,10,9
AR,9,Arunachal Pradesh,2762,Demersal Fish,5521,Feed,1000 tonnes,-38.42,-63.62,0,0,0,0,0
AR,9,Arunachal Pradesh,2763,Pelagic Fish,5142,Food,1000 tonnes,-38.42,-63.62,59,63,71,60,63
AR,9,Arunachal Pradesh,2764,"Marine Fish, Other",5142,Food,1000 tonnes,-38.42,-63.62,3,1,0,0,0
AR,9,Arunachal Pradesh,2765,Crustaceans,5142,Food,1000 tonnes,-38.42,-63.62,3,11,9,6,13
AR,9,Arunachal Pradesh,2766,Cephalopods,5142,Food,1000 tonnes,-38.42,-63.62,20,34,26,28,63
AR,9,Arunachal Pradesh,2767,"Molluscs, Other",5142,Food,1000 tonnes,-38.42,-63.62,62,35,38,30,36
AR,9,Arunachal Pradesh,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,-38.42,-63.62,0,0,0,0,0
AR,9,Arunachal Pradesh,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-38.42,-63.62,4734,4811,4736,4862,5116
AR,9,Arunachal Pradesh,2907,Starchy Roots,5142,Food,1000 tonnes,-38.42,-63.62,1799,1774,1915,2006,1812
AR,9,Arunachal Pradesh,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,-38.42,-63.62,1923,1932,1958,1966,1999
AR,9,Arunachal Pradesh,2911,Pulses,5142,Food,1000 tonnes,-38.42,-63.62,27,17,14,12,35
AR,9,Arunachal Pradesh,2912,Treenuts,5142,Food,1000 tonnes,-38.42,-63.62,18,17,17,19,18
AR,9,Arunachal Pradesh,2913,Oilcrops,5521,Feed,1000 tonnes,-38.42,-63.62,318,527,489,401,986
AR,9,Arunachal Pradesh,2918,Vegetables,5521,Feed,1000 tonnes,-38.42,-63.62,0,0,0,0,0
AR,9,Arunachal Pradesh,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-38.42,-63.62,3007,3014,3720,3307,3167
AR,9,Arunachal Pradesh,2922,Stimulants,5142,Food,1000 tonnes,-38.42,-63.62,266,302,296,309,299
AR,9,Arunachal Pradesh,2923,Spices,5142,Food,1000 tonnes,-38.42,-63.62,10,6,8,8,8
AR,9,Arunachal Pradesh,2924,Alcoholic Beverages,5142,Food,1000 tonnes,-38.42,-63.62,2818,2760,2726,2730,2950
AR,9,Arunachal Pradesh,2943,Meat,5142,Food,1000 tonnes,-38.42,-63.62,3988,4066,4290,4366,4445
AR,9,Arunachal Pradesh,2945,Offals,5142,Food,1000 tonnes,-38.42,-63.62,217,217,216,221,230
AR,9,Arunachal Pradesh,2946,Animal fats,5142,Food,1000 tonnes,-38.42,-63.62,118,112,101,106,123
AR,9,Arunachal Pradesh,2949,Eggs,5142,Food,1000 tonnes,-38.42,-63.62,434,474,498,505,472
AR,9,Arunachal Pradesh,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,-38.42,-63.62,452,511,546,343,273
AR,9,Arunachal Pradesh,2960,"Fish, Seafood",5142,Food,1000 tonnes,-38.42,-63.62,244,236,245,241,292
AR,9,Arunachal Pradesh,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,-38.42,-63.62,0,0,0,0,0
